alias,categary_alias,categary_title,latitude,longitude,display_phone,,image_url,,location.address1,location.city,name,phone,price,rating,url
blue-bottle-coffee-san-francisco-8,coffee,Drinks,37.77638,-122.423211,(510) 653-3394,,https://s3-media1.fl.yelpcdn.com/bphoto/pJsxoTxQRX7Ec9fSfVBeMQ/o.jpg,,315 Linden St,San Francisco,Blue Bottle Coffee,15106533394,$$,4.5,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-8?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
shizen-vegan-sushi-bar-and-izakaya-san-francisco,sushi,Japanese,37.768314,-122.421642,(415) 678-5767,,https://s3-media4.fl.yelpcdn.com/bphoto/-1BWnyjrsDmTmXH_3wZl_w/o.jpg,,370 14th St,San Francisco,Shizen Vegan Sushi Bar & Izakaya,14156785767,$$,4.5,https://www.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tropisueno-san-francisco-8,cocktailbars,Bars,37.78530085,-122.4039187,(415) 243-0299,,https://s3-media2.fl.yelpcdn.com/bphoto/hUZgDmue1VRfvIXai6I0wg/o.jpg,,75 Yerba Buena Ln,San Francisco,Tropisueno,14152430299,$$,4,https://www.yelp.com/biz/tropisueno-san-francisco-8?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tacorea-san-francisco,mexican,Mexican,37.7897794,-122.410717,,,https://s3-media2.fl.yelpcdn.com/bphoto/xJUH-UAXBuIEub6HbxPKFQ/o.jpg,,809 Bush St,San Francisco,Tacorea,,$,4.5,https://www.yelp.com/biz/tacorea-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
absinthe-brasserie-and-bar-san-francisco-2,french,French,37.77714,-122.42268,(415) 551-1590,,https://s3-media3.fl.yelpcdn.com/bphoto/AE80i8mNAmawM9R3SJcelg/o.jpg,,398 Hayes St,San Francisco,Absinthe Brasserie & Bar,14155511590,$$$,4,https://www.yelp.com/biz/absinthe-brasserie-and-bar-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fort-funston-san-francisco-3,parks,Parks,37.71415484,-122.5003427,(415) 561-4323,,https://s3-media2.fl.yelpcdn.com/bphoto/nLxaNAC0Wkg2ggn818ifwA/o.jpg,,Skyline Blvd,San Francisco,Fort Funston,14155614323,,5,https://www.yelp.com/biz/fort-funston-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lands-end-trail-san-francisco,hiking,Hiking,37.780077,-122.510029,,,https://s3-media2.fl.yelpcdn.com/bphoto/R-_wdo0Zj1TewBwNsrFlgw/o.jpg,,680 Point Lobos Ave,San Francisco,Lands End Trail,,,5,https://www.yelp.com/biz/lands-end-trail-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
hollywood-cafe-san-francisco,breakfast_brunch,Breakfast & Brunch,37.8065799,-122.41584,(415) 563-3779,,https://s3-media2.fl.yelpcdn.com/bphoto/76uAEQSOn6nnSK0nPctmyA/o.jpg,,530 North Point St,San Francisco,Hollywood Cafe,14155633779,$$,4.5,https://www.yelp.com/biz/hollywood-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lolinda-san-francisco,steak,Steakhouses,37.75664148,-122.419073,(415) 550-6970,,https://s3-media2.fl.yelpcdn.com/bphoto/M8J3ehcOIRRI8ys1Q0hxtw/o.jpg,,2518 Mission St,San Francisco,Lolinda,14155506970,$$$,4,https://www.yelp.com/biz/lolinda-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
loló-san-francisco-4,tapasmallplates,Spanish,37.7573462,-122.4214034,(415) 643-5656,,https://s3-media1.fl.yelpcdn.com/bphoto/-_hqewRYasro3NpC-v4Fug/o.jpg,,974 Valencia St,San Francisco,Loló,14156435656,$$,4,https://www.yelp.com/biz/lol%C3%B3-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
wayfare-tavern-san-francisco-2,tradamerican,American,37.79394849,-122.402308,(415) 772-9060,,https://s3-media4.fl.yelpcdn.com/bphoto/Dj4UcH5T821FI7n7VEL-vA/o.jpg,,558 Sacramento St,San Francisco,Wayfare Tavern,14157729060,$$$,4,https://www.yelp.com/biz/wayfare-tavern-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
l-ardoise-bistro-san-francisco,french,French,37.7665241,-122.4331385,(415) 437-2600,,https://s3-media1.fl.yelpcdn.com/bphoto/VJDYOLw03bUGeBLb14BRGA/o.jpg,,151 Noe St,San Francisco,L’Ardoise Bistro,14154372600,$$$,4.5,https://www.yelp.com/biz/l-ardoise-bistro-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
blue-bottle-coffee-san-francisco-21,coffee,Drinks,37.78246647,-122.4077533,(510) 653-3394,,https://s3-media1.fl.yelpcdn.com/bphoto/mjMHObH17E2NykWJufuVSg/o.jpg,,66 Mint St,San Francisco,Blue Bottle Coffee,15106533394,$$,4,https://www.yelp.com/biz/blue-bottle-coffee-san-francisco-21?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mr-holmes-bakehouse-san-francisco,bakeries,Bakeries,37.78759094,-122.4183526,(415) 829-7700,,https://s3-media2.fl.yelpcdn.com/bphoto/O6PqDV4OM4PJ1xr4-dK5bQ/o.jpg,,1042 Larkin St,San Francisco,Mr Holmes Bakehouse,14158297700,$$,4,https://www.yelp.com/biz/mr-holmes-bakehouse-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mr-and-mrs-miscellaneous-san-francisco,icecream,Desserts,37.7578152,-122.3880343,(415) 970-0750,,https://s3-media1.fl.yelpcdn.com/bphoto/oVaADVRdwn8q21CaFWfFWA/o.jpg,,699 22nd St,San Francisco,Mr. and Mrs. Miscellaneous,14159700750,$,4.5,https://www.yelp.com/biz/mr-and-mrs-miscellaneous-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
scomas-restaurant-san-francisco-3,seafood,Seafood,37.808944,-122.418462,(415) 771-4383,,https://s3-media4.fl.yelpcdn.com/bphoto/5ZqAdIz1IhUDlmK6qP3WvA/o.jpg,,1965 Al Scoma Way,San Francisco,Scoma's Restaurant,14157714383,$$$,4,https://www.yelp.com/biz/scomas-restaurant-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
good-mong-kok-bakery-san-francisco,bakeries,Bakeries,37.79545848,-122.4083584,(415) 397-2688,,https://s3-media2.fl.yelpcdn.com/bphoto/FPkV5W2n5tD1-NYgOfaGYg/o.jpg,,1039 Stockton St,San Francisco,Good Mong Kok Bakery,14153972688,$,4,https://www.yelp.com/biz/good-mong-kok-bakery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
philz-coffee-san-francisco-3,coffee,Drinks,37.77566402,-122.3934518,(415) 875-9943,,https://s3-media3.fl.yelpcdn.com/bphoto/cK3WII_tsobxGzfYtOhzLw/o.jpg,,201 Berry St,San Francisco,Philz Coffee,14158759943,$,4.5,https://www.yelp.com/biz/philz-coffee-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
zanzes-cheesecake-san-francisco,bakeries,Bakeries,37.72994,-122.46984,(415) 334-2264,,https://s3-media3.fl.yelpcdn.com/bphoto/jgXpu50kzaqMRX7kpijebg/o.jpg,,2405 Ocean Ave,San Francisco,Zanze's Cheesecake,14153342264,$$,4.5,https://www.yelp.com/biz/zanzes-cheesecake-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
golden-bear-trading-company-san-francisco-3,grocery,Grocery,37.7621609,-122.463128,(415) 664-5574,,https://s3-media2.fl.yelpcdn.com/bphoto/VNlHGfsecS8-3XmUwC0yRw/o.jpg,,1401 6th Ave,San Francisco,Golden Bear Trading Company,14156645574,$$,4.5,https://www.yelp.com/biz/golden-bear-trading-company-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pearls-deluxe-burgers-san-francisco-3,burgers,Fast Food,37.787823,-122.413699,(415) 409-6120,,https://s3-media1.fl.yelpcdn.com/bphoto/cy5OSNHa3_v0hblszvvNsg/o.jpg,,708 Post St,San Francisco,Pearl's Deluxe Burgers,14154096120,$$,4,https://www.yelp.com/biz/pearls-deluxe-burgers-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
frances-san-francisco,newamerican,American,37.76272202,-122.4322763,(415) 621-3870,,https://s3-media2.fl.yelpcdn.com/bphoto/mJRJodU9-9H4Hs_-p6qj8g/o.jpg,,3870 17th St,San Francisco,Frances,14156213870,$$$,4.5,https://www.yelp.com/biz/frances-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
farmhouse-kitchen-thai-cuisine-san-francisco,thai,Thai,37.7602179,-122.4110749,(415) 814-2920,,https://s3-media3.fl.yelpcdn.com/bphoto/AC0JE-nnMd-Ai3SlA7IPfg/o.jpg,,710 Florida St,San Francisco,Farmhouse Kitchen Thai Cuisine,14158142920,$$,4,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bourbon-and-branch-san-francisco,cocktailbars,Bars,37.78592,-122.41336,(415) 346-1735,,https://s3-media2.fl.yelpcdn.com/bphoto/8dFylWj1_w25JPR_MMxrQA/o.jpg,,501 Jones St,San Francisco,Bourbon & Branch,14153461735,$$$,4,https://www.yelp.com/biz/bourbon-and-branch-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
garden-creamery-san-francisco-3,icecream,Desserts,37.75873013,-122.42038,(808) 224-6626,,https://s3-media3.fl.yelpcdn.com/bphoto/rYA9n55z3cNEvKD8yJ0JjQ/o.jpg,,3566 20th St,San Francisco,Garden Creamery,18082246626,$,4.5,https://www.yelp.com/biz/garden-creamery-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
genki-crepes-and-mini-mart-san-francisco,desserts,Desserts,37.78326,-122.46283,(415) 379-6414,,https://s3-media4.fl.yelpcdn.com/bphoto/khuio_qluLLXfrzWGVaMrg/o.jpg,,330 Clement St,San Francisco,Genki Crepes & Mini-Mart,14153796414,$,4,https://www.yelp.com/biz/genki-crepes-and-mini-mart-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
crissy-field-san-francisco-4,parks,Parks,37.80366025,-122.4583083,(415) 561-4323,,https://s3-media3.fl.yelpcdn.com/bphoto/VF22ZREh0VlME-yzGJsm4A/o.jpg,,603 Mason St,San Francisco,Crissy Field,14155614323,,5,https://www.yelp.com/biz/crissy-field-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
rosamunde-sausage-grill-haight-st-san-francisco,hotdog,Fast Food,37.77183,-122.43114,(415) 437-6851,,https://s3-media4.fl.yelpcdn.com/bphoto/8nYealEvJMPDkKfWfBfFrA/o.jpg,,545 Haight St,San Francisco,Rosamunde Sausage Grill - Haight St,14154376851,$,4.5,https://www.yelp.com/biz/rosamunde-sausage-grill-haight-st-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
marlowe-san-francisco-2,newamerican,American,37.77832005,-122.3967713,(415) 777-1413,,https://s3-media2.fl.yelpcdn.com/bphoto/wcnVYOjwK254JZod_2pXgQ/o.jpg,,500 Brannan St,San Francisco,Marlowe,14157771413,$$,4,https://www.yelp.com/biz/marlowe-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
limoncello-san-francisco,sandwiches,Fast Food,37.78731841,-122.4235914,(415) 638-6361,,https://s3-media2.fl.yelpcdn.com/bphoto/GNMz7gMIMgmBZr4WAYUQsw/o.jpg,,1400 Sutter St,San Francisco,Limoncello,14156386361,$$,5,https://www.yelp.com/biz/limoncello-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
zero-zero-san-francisco,pizza,Pizza,37.78163,-122.40204,(415) 348-8800,,https://s3-media2.fl.yelpcdn.com/bphoto/JB5XNOgdQHocE4nI9DHWkA/o.jpg,,826 Folsom St,San Francisco,Zero Zero,14153488800,$$,4,https://www.yelp.com/biz/zero-zero-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bar-crudo-san-francisco,seafood,Seafood,37.77566736,-122.438271,(415) 409-0679,,https://s3-media2.fl.yelpcdn.com/bphoto/pOj4e4ep3v3oz5vPrz3cOA/o.jpg,,655 Divisadero St,San Francisco,Bar Crudo,14154090679,$$$,4,https://www.yelp.com/biz/bar-crudo-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pizzeria-delfina-mission-san-francisco,pizza,Pizza,37.7614143,-122.4242316,(415) 437-6800,,https://s3-media3.fl.yelpcdn.com/bphoto/mXfuUNiaoGaeg7ra4IgcJQ/o.jpg,,3611 18th St,San Francisco,Pizzeria Delfina - Mission,14154376800,$$,4,https://www.yelp.com/biz/pizzeria-delfina-mission-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
smitten-ice-cream-san-francisco-3,icecream,Desserts,37.77635652,-122.4242036,(415) 863-1518,,https://s3-media3.fl.yelpcdn.com/bphoto/Neb7wO6LeYDGkL6mSr5IBw/o.jpg,,432 Octavia St,San Francisco,Smitten Ice Cream,14158631518,$,4,https://www.yelp.com/biz/smitten-ice-cream-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
benkyodo-co-san-francisco,bakeries,Bakeries,37.786366,-122.43011,(415) 922-1244,,https://s3-media1.fl.yelpcdn.com/bphoto/kwrgCQmDlR5HPOiyQXiGPw/o.jpg,,1747 Buchanan St,San Francisco,Benkyodo Co,14159221244,$,4.5,https://www.yelp.com/biz/benkyodo-co-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
la-folie-san-francisco,french,French,37.798136,-122.422036,(415) 776-5577,,https://s3-media4.fl.yelpcdn.com/bphoto/oTmg1Cj8pstDTFZQR1XUNA/o.jpg,,2316 Polk St,San Francisco,La Folie,14157765577,$$$$,4.5,https://www.yelp.com/biz/la-folie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
super-duper-burgers-san-francisco-3,burgers,Fast Food,37.78685407,-122.4039683,(415) 538-3437,,https://s3-media4.fl.yelpcdn.com/bphoto/cIH_FO2pXX0fXir4LGebxQ/o.jpg,,721 Market St,San Francisco,Super Duper Burgers,14155383437,$$,4,https://www.yelp.com/biz/super-duper-burgers-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
è-tutto-qua-san-francisco-2,italian,Italian,37.7977599,-122.40625,(415) 989-1002,,https://s3-media2.fl.yelpcdn.com/bphoto/lzjPKe_-LOoLcPgN8lGZ2A/o.jpg,,270 Columbus Ave,San Francisco,È Tutto Qua,14159891002,$$,4,https://www.yelp.com/biz/%C3%A8-tutto-qua-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
nara-restaurant-and-sake-bar-san-francisco,japanese,Japanese,37.77216653,-122.4306757,(415) 638-6124,,https://s3-media1.fl.yelpcdn.com/bphoto/7zzlpJKaC9bndjuo2UIr6g/o.jpg,,518 Haight St,San Francisco,Nara Restaurant & Sake Bar,14156386124,$$,4.5,https://www.yelp.com/biz/nara-restaurant-and-sake-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
la-mar-cebichería-peruana-san-francisco-4,seafood,Seafood,37.79741824,-122.3951298,(415) 397-8880,,https://s3-media4.fl.yelpcdn.com/bphoto/hI4L8cMY1JY_UKq7ZYBpTw/o.jpg,,Pier 1 1/2 The Embarcadero,San Francisco,La Mar Cebichería Peruana,14153978880,$$$,4,https://www.yelp.com/biz/la-mar-cebicher%C3%ADa-peruana-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
boulevard-san-francisco,newamerican,American,37.79337,-122.39274,(415) 543-6084,,https://s3-media3.fl.yelpcdn.com/bphoto/PrNMuBxtmrwfksK_uFvsSg/o.jpg,,1 Mission St,San Francisco,Boulevard,14155436084,$$$,4,https://www.yelp.com/biz/boulevard-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cha-cha-cha-san-francisco-4,caribbean,Caribbean,37.7691434,-122.4520399,(415) 386-7670,,https://s3-media1.fl.yelpcdn.com/bphoto/PhQlJyK4_SCoRs4P7-6vzQ/o.jpg,,1801 Haight St,San Francisco,Cha Cha Cha,14153867670,$$,4,https://www.yelp.com/biz/cha-cha-cha-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-italian-homemade-company-san-francisco-8,italian,Italian,37.801752,-122.411851,(415) 712-8874,,https://s3-media3.fl.yelpcdn.com/bphoto/tpeTNMLfiseXeQ1AhE4_eQ/o.jpg,,716 Columbus Ave,San Francisco,The Italian Homemade Company,14157128874,$$,4.5,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-8?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
philz-coffee-san-francisco-2,coffee,Drinks,37.7601254,-122.4348964,(415) 875-9656,,https://s3-media3.fl.yelpcdn.com/bphoto/GJnIhIG7qlyMJ_39ZaZfhg/o.jpg,,549 Castro St,San Francisco,Philz Coffee,14158759656,$,4.5,https://www.yelp.com/biz/philz-coffee-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mandalay-san-francisco,burmese,Burmese,37.7851484,-122.4643918,(415) 386-3896,,https://s3-media3.fl.yelpcdn.com/bphoto/q_L7VpQUya-f-191ZMcnLg/o.jpg,,4348 California St,San Francisco,Mandalay,14153863896,$$,4,https://www.yelp.com/biz/mandalay-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
woodhouse-fish-company-san-francisco-3,seafood,Seafood,37.78742,-122.43327,(415) 437-2722,,https://s3-media4.fl.yelpcdn.com/bphoto/H0luh0if0BlL2qSdtuHkqg/o.jpg,,1914 Fillmore St,San Francisco,Woodhouse Fish Company,14154372722,$$,4,https://www.yelp.com/biz/woodhouse-fish-company-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
neighbor-bakehouse-san-francisco,bakeries,Bakeries,37.759631,-122.388171,(415) 549-7716,,https://s3-media4.fl.yelpcdn.com/bphoto/6-jv_83kA3k-2mgH-RhjQA/o.jpg,,2343 3rd St,San Francisco,Neighbor Bakehouse,14155497716,$$,4.5,https://www.yelp.com/biz/neighbor-bakehouse-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-buena-vista-san-francisco,bars,Bars,37.8065091,-122.4207222,(415) 474-5044,,https://s3-media2.fl.yelpcdn.com/bphoto/eftZbD2bBRhLX52OACg5Qg/o.jpg,,2765 Hyde St,San Francisco,The Buena Vista,14154745044,$$,4,https://www.yelp.com/biz/the-buena-vista-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
thanh-long-san-francisco,seafood,Seafood,37.76017,-122.50609,(415) 665-1146,,https://s3-media2.fl.yelpcdn.com/bphoto/BL84GADimiDmY2UDTWa38g/o.jpg,,4101 Judah St,San Francisco,Thanh Long,14156651146,$$$,4,https://www.yelp.com/biz/thanh-long-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-16th-avenue-tiled-steps-san-francisco,localflavor,Others,37.75626959,-122.4731481,,,https://s3-media3.fl.yelpcdn.com/bphoto/wQjK6G5DYu_ioWSoY7xiKA/o.jpg,,Moraga St. between 15th & 16th Ave,San Francisco,The 16th Avenue Tiled Steps,,,5,https://www.yelp.com/biz/the-16th-avenue-tiled-steps-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
home-san-francisco-30,coffee,Drinks,37.75445393,-122.4770139,(415) 742-0038,,https://s3-media1.fl.yelpcdn.com/bphoto/rTJkrhU1pnjT-Yk5hWk7Tg/o.jpg,,1222 Noriega St,San Francisco,Home,14157420038,$,4.5,https://www.yelp.com/biz/home-san-francisco-30?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
belly-good-cafe-and-crepes-san-francisco,icecream,Desserts,37.785091,-122.430635,(415) 346-8383,,https://s3-media4.fl.yelpcdn.com/bphoto/8b0iwI-CVfVRmwl5sYgdVA/o.jpg,,1737 Post St,San Francisco,Belly Good Cafe & Crepes,14153468383,$,4.5,https://www.yelp.com/biz/belly-good-cafe-and-crepes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kusakabe-san-francisco,sushi,Japanese,37.79570177,-122.4028848,(415) 757-0155,,https://s3-media3.fl.yelpcdn.com/bphoto/QyStYrXW-MaOo4IcP9a-HQ/o.jpg,,584 Washington St,San Francisco,KUSAKABE,14157570155,$$$$,4.5,https://www.yelp.com/biz/kusakabe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
little-star-pizza-san-francisco-4,pizza,Pizza,37.76625989,-122.422121,(415) 551-7827,,https://s3-media3.fl.yelpcdn.com/bphoto/T7AGG4yUrbN4KFj097VOdA/o.jpg,,400 Valencia St,San Francisco,Little Star Pizza,14155517827,$$,4,https://www.yelp.com/biz/little-star-pizza-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
